Modalidad;actividad;descripcion;lugar;direccion;calle;altura;barrio;comuna;fecha_ini;fecha_fin;tipo;tipo_actividad;disciplina;publico_objetivo;suspende_por_lluvia;gratuita;long;lat;links
Presencial;video homenaje por Semana de la cocina italiana;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Público General;No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;Ciudad de encastre - primera infancia;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Primera infancia (0-3);No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;"LUZ, CÁMARA, MÚSICA! Lalá - Lalá presenta ""Nuestras canciones"" 18 H VC";;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Niños (4-7);No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;Aniv Lola Mora: Pequeños artistas;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Niños (4-7);No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;Arte a babor;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Pre-adolescentes (8-12);No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;Manu en la mancha;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Niños (4-7);No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;CUENTAMUNDOS;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Niños (4-7);No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;Afiches para derrumbar estereotipos de género;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Público General;No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;"19 h - Teatracuentos ""Sapos y Princesas""";;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Niños (4-7);No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;Usina natural de Juliana López May;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Público General;No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;Boom chapadama - contenido de percusión para 8 a 12 años;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Pre-adolescentes (8-12);No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;ENCUENTRO CIERRE MIC ABIERTO 2020;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Público General;No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;"CUENTAMUNDOS ""Tengo dos nidos""";;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Niños (4-7);No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;VIVO DE OTRO MODO: Richard coleman;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Público General;No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;FÓRMULAS PERFECTAS - Hilda Lizarazu & Sonia Alvarez 20 h VC;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Público General;No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;Visita guiada visuales;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Público General;No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;apuntes de música + bonus track marcelo.;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Público General;No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;LUZ, CÁMARA, MÚSICA!  NARANJA DULCE 18 H GCBA;;USINA;;;;LA BOCA;4.0;;;Actividad;Encuentro;Otros;Niños (4-7);No;Si;;;https://www.instagram.com/usinadelarte/
Presencial;Giroscopio, un viaje interactivo;Una obra de teatro virtual para todo público que se transmite en vivo por zoom.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/giroscopio-un-viaje-interactivo
Presencial;"Preguntas enREDadas - 1er eje: ""Conocimiento""";Talleres virtuales que invitan a los chicxs a informarse y reflexionar sobre los fundamentos de la tecnología.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/preguntas-enredadas-1er-eje-conocimiento
Presencial;De la vereda a tu casa en vivo;"Un espectáculo musical, lúdico e interactivo, que representa, desde el humor, situaciones cotidianas.

";USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/de-la-vereda-tu-casa-en-vivo
Presencial;Cuentos con Pipi;Un taller que busca, a través del maravilloso mundo de los cuentos, despertar la creatividad en los peques.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/cuentos-con-pipi
Presencial;Preguntas EnRedadas - 2do Eje: Privacidad;Talleres virtuales que invitan a los chicxs a informarse y reflexionar sobre los fundamentos de la tecnología.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/preguntas-enredadas-2do-eje-privacidad
Presencial;Historias de un quien;Versión online de la obra de teatro musical estrenada en 2019 por el dramaturgo y director Javier Zain.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/historias-de-un-quien
Presencial;Parablablás en la pluma de Maria Elena;Musical homenaje a Maria Elena Walsh. Un encuentro para vivenciar la fantasía, el humor y el disparate.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/parablablas-en-la-pluma-de-maria-elena
Presencial;Preguntas EnRedadas - 3er Eje: Propiedad;Talleres virtuales que invitan a los chicxs a informarse y reflexionar sobre los fundamentos de la tecnología.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/preguntas-enredadas-3er-eje-propiedad
Presencial;El caso;Por Valor Vereda, grupo creativo dedicado a transformar los espacios convencionales a través del juego.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/el-caso
Presencial;Colectivo hacia rincones desorbitantes  - Viaje a planetas maravillosos;"Show interactivo para la primera infancia que invita a jugar, cantar e imaginar con la voz y el cuerpo.

";USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/colectivo-hacia-rincones-desorbitantes-viaje-planetas-maravillosos
Presencial;Preguntas EnRedadas - 4er Eje: Libertad;Talleres virtuales que invitan a los chicxs a informarse y reflexionar sobre los fundamentos de la tecnología.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/preguntas-enredadas-4er-eje-libertad
Presencial;A Sembrar;Una historia con música en vivo, títeres y un taller ecológico interactivo;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/sembrar
Presencial;¿Como sigue el cuento?;Los personajes cobran vida en este show de cuentos con sonidos y efectos para los más chicos.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/como-sigue-el-cuento
Presencial;Cajas Cualquier Cosa;"Show interactivo para la primera infancia que invita a jugar, cantar e imaginar con la voz y el cuerpo.

";USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/cajas-cualquier-cosa
Presencial;Los cuentos que me cantaron;Recital en vivo con cuentos, juegos musicales y propuestas interactivas de expresión corporal y plástica.;USINA -POR EL PODER DEL JUEGO;;;;LA BOCA;4.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/los-cuentos-que-me-cantaron
Virtual;Intervención de Chiachio & Giannone en el Museo Sívori;Los artistas Chiachio y Giannone despliegan una bandera sobre la fachada del Museo Sívori;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/intervencion-de-chiachio-giannone-en-el-museo-sivori
Virtual;Manu en la mancha;;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Niños (4-7);No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/manu-en-la-mancha
Virtual;Terrible Fulgor;Publicación de una obra del artista Manuelo Dixon, quien participó del XV Salón de Arte Textil en Pequeño y Mediano Formato del Museo de Arte Popular.;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/terrible-fulgor
Virtual;Vera Frod;Una mostra acompañada de otra mostra unen fuerzas para llegar más dentro de tu corazón con música para cantar y bailar.;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/vera-frod
Virtual;El Mundo Según Ellas - Entrevista a Jose María Muscari;El Mundo Según Ellas ciclo de entrevistas a personalidades de interés general, cultural, artístico y de la comunidad LGBTIQ+. En cada entrevista se genera un espacio de debate con su conductora Emma Serna y el panel que acompaña, Morena Yfran y Lourdes Arias.;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/el-mundo-segun-ellas-entrevista-jose-maria-muscari
Virtual;Kuropatwa, retrato de su vida y obra.;Documental sobre Alejandro Kuropatwa donde el espectador se aproximará al mundo del artista.;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/kuropatwa-retrato-de-su-vida-y-obra
Virtual;"José Otero nos cuenta sobre su obra ""Corbatas""";"Video sobre el proceso de las obras ""Corbatas"" a cargo de José Otero";SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/jose-otero-nos-cuenta-sobre-su-obra-corbatas
Virtual;"Vivo con Maricel Santin, autora del libro ""Yo soy la Reina""";charlaremos con la autora del libro sobre el derecho de lxs niñxs a jugar con libertad, eligiendo ellxs los roles y juguetes.;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/vivo-con-maricel-santin-autora-del-libro-yo-soy-la-reina
Virtual;Carolina Unrein;Lectura de un fragmento de “Pendeja. Diario de una adolescente” de la mano de Carolina Unrein, su autora.;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/carolina-unrein
Virtual;Seda Carmín;El show de Seda Carmín se caracteriza por ser  atractivo en cuanto lo visual y a los sonidos . Siempre dinámico y teniendo como prioridad atrapar al oyente.;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/seda-carmin
Virtual;Victoria Molotok;;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/usinadelarte/victoria-molotok
Virtual;Sasha Sathya;;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/sasha-sathya
Virtual;Odra;"Lectura del cuento infantil ""NO me gustan las muñecas"", de la mano de Odra. Editoral Chirimbote";SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/odra
Virtual;El Museo Sívori conversa con Jacopo Miliani y NOS Visual Arts Production;Conversación entre Teresa Riccardi, Directora del Museo Sívori, Jacopo Miliani, quien hablará sobre su primer film basado en el proyecto “La discoteca”, y la curadora Silvia Litardi (NOS Visual Arts Production).;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/el-museo-sivori-conversa-con-jacopo-miliani-y-nos-visual-arts-production
Virtual;Estación Carlos Jáuregui;Conocé la historia de la estación Carlos Jáuregui de la línea H;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/estacion-carlos-jauregui
Virtual;David Bowie y el expresionismo;;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/david-bowie-y-el-expresionismo
Virtual;Afiches para derrumbar estereotipos de género;Nos inspiramos en relatos del libro Chonguitas y diseñamos afiches con la técnica de esténcil que transmitan ideas para derrumbar estereotipos de género.;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/afiches-para-derrumbar-estereotipos-de-genero
Virtual;Mis besos;"Cinco mujeres limpian la memoria travesti de los autos y las noches. 
¿Quién nos devuelve los besos que no dimos? ¿Dónde fueron a parar los lentos que no bailamos?
Espuma, música, ternura y el recuerdo permanente de que todo beso es político.";SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/mis-besos
Virtual;Canela, solo se vive dos veces;;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/canela-solo-se-vive-dos-veces
Virtual;El silencio es un cuerpo que cae;"El silencio es un cuerpo que cae, ópera prima documental de Agustina Comedi que, a partir de material de archivo (160 hs. de grabaciones caseras) y de entrevistas realizadas a amigos y familiares, intenta desentrañar la historia de Jaime, su padre. Al hacerlo, desanda un camino de silencios, secretos familiares, identidad sexual y activismo político en los primeros 80's.
";SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/el-silencio-es-un-cuerpo-que-cae
Virtual;Ignacia;"Ignacia Etcheverry, cantante, multiinstrumentista, compositora y productora musical, se encuentra presentando su nuevo single “Cuando Sea”.
Este Viernes 20 de Noviembre a las 19:00hs, Ignacia presentará este nuevo single en vivo repasando canciones de sus discos anteriores, “Darlo Vuelta Todo” “Alud”, “Salta” y “Mis Manos”.
En esta ocasión estará acompañada por Federico Novak en guitarra/bajo, Gerardo Farez en sintetizadores, Florencio Finkel en bajo y sintetizadores, Bruno Valente en batería acústica, electrónica y secuencias, Mariu Serrano y Aye Dacri (Mila) en coros.
Editorial Publishing: Warner Chappell Argentina
Editorial Digital: Chancho - Aztec Latin
Productora y Management: Grounding Producciones
";SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/node/add/pagina
Virtual;La Roxy Bottero;"Lectura del cuento infantil ""NO me gusta ser linda"" de la mano de La Roxy Bottero.  Editoral Chirimbote";SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/la-roxy-bottero
Virtual;Rocío Rocha;Rocio Rocha recorre un repertorio de sus canciones mas actuales entre ellas Inmenso,Si te habla de mí y una en especial a la Diosa del Mar.;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/rocio-rocha
Virtual;Psico Queen;"Lectura del cuento infantil ""Un chico de pelo largo"" de la mano de Psico Queen. De @quipulibros";SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/psico-queen-0
Virtual;Video de Chiachio & Giannone sobre sus obras;Chiachio y Gianonne nos muestran sus obras.;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/video-de-chiachio-giannone-sobre-sus-obras
Virtual;Poesía queer en el Casco Histórico;Cuatro artistas estarán recitando poesía queer desde espacios emblemáticos del Casco Histórico:;SEMANA DEL ORGULLO;;;;;0.0;;;Actividad;Ciclo;Otros;Público General;No;Si;;;http://www.buenosaires.gob.ar/festivalesba/poesia-queer-en-el-casco-historico
Virtual;Terrazas Lunáticas - cine;Seis encuentros para disfrutar bajo las estrella, cumpliendo con el protocolo sanitario y los cuidados requeridos.;CC25DEMAYO;Av. Trinvirato 4444;;;;;2020-12-04;2020-12-04;Actividad;Función / Exhibición;Mixto;Público General;No;Si;;;https://cc25.org/terrazaslunaticas/
